Step 1      Volume
Tetra 2    19.4481       
Tetra 3    17.3416       
Tetra 4    17.3446       
Tetra 5    19.2616       
Tetra 6    19.2649       
Tetra 7    18.1132       
Tetra 8    19.9755       
Tetra 9    18.1064       
Tetra 10   19.9681       
Tetra 11   18.1728       
Tetra 12   20.0408       
Tetra 13   30.7770       
Tetra 14   28.9446       
Tetra 15   29.0359       
Tetra 16   26.7110       
Tetra 17   31.1473       
Tetra 18   26.7622       
Tetra 19   31.2244       
Tetra 20   31.1669       
Tetra 21   29.2899       
Tetra 22   26.2281       
Tetra 23   26.2738       
Tetra 24   30.6542       
Tetra 25   30.5543       
Tetra 26   30.6480       
Tetra 27   29.3822       
Tetra 28   29.4020       
Tetra 29   29.3991       
Tetra 30   29.8884       
Tetra 31   28.7334       
Tetra 32   28.7306       
Tetra 33   28.6777       
Tetra 34   31.4136       
Tetra 35   30.7431       
Tetra 36   29.5970       
Tetra 37   29.7473       
Tetra 38   29.4977       
Tetra 39   29.1147       
Tetra 40   28.0727       
Tetra 41   30.3426       
Tetra 42   31.5357       
Tetra 43   29.6072       
Tetra 44   30.7774       
Tetra 45   30.8687       
Tetra 46   30.8625       
Tetra 47   30.0116       
Tetra 48   30.1007       
Tetra 49   28.9727       
Tetra 50   32.4439       
Tetra 51   31.2854       
Tetra 52   30.4896       
Tetra 53   30.5397       
Tetra 54   31.7858       
Tetra 55   30.6007       
Tetra 56   27.9085       
Tetra 57   27.2179       
Tetra 58   29.7602       
Tetra 59   31.7981       
Tetra 60   31.8471       
Tetra 61   29.8964       
Tetra 62   29.9455       
Tetra 63   31.0241       
Tetra 64   27.9492       
Tetra 65   30.9445       
Tetra 66   30.1945       
Tetra 67   30.6821       
Tetra 68   30.6651       
Tetra 69   30.7025       
Tetra 70   29.8986       
Tetra 71   31.1185       
Tetra 72   25.8969       
Tetra 73   25.9763       
Tetra 74   26.0215       
Tetra 75   25.9846       
Tetra 76   25.9368       
Tetra 77   28.0471       
Tetra 78   27.3656       
Tetra 79   27.4007       
Tetra 80   29.8421       
Tetra 81   28.0769       
Tetra 82   29.1889       
Tetra 83   28.5309       
Tetra 84   28.4903       
Tetra 85   27.4229       
Tetra 86   28.4543       
Tetra 87   28.8912       
Tetra 88   30.0328       
Tetra 89   30.0325       
Tetra 90   30.0161       
Tetra 91   30.0498       
Tetra 92   28.2184       
Tetra 93   29.3556       
Total Volume: 2609.31

Step 103    Volume
---------------------------
Tetra 1    20.1030       
Tetra 2    20.1065       
Tetra 3    17.9286       
Tetra 4    17.9317       
Tetra 5    19.9136       
Tetra 6    19.9171       
Tetra 7    18.7263       
Tetra 8    20.6517       
Tetra 9    18.7193       
Tetra 10   20.6440       
Tetra 11   18.7880       
Tetra 12   20.7192       
Tetra 13   31.8188       
Tetra 14   29.9244       
Tetra 15   30.0188       
Tetra 16   27.6152       
Tetra 17   32.2016       
Tetra 18   27.6681       
Tetra 19   32.2814       
Tetra 20   32.2220       
Tetra 21   30.2814       
Tetra 22   27.1159       
Tetra 23   27.1632       
Tetra 24   31.6919       
Tetra 25   31.5886       
Tetra 26   31.6855       
Tetra 27   30.3768       
Tetra 28   30.3973       
Tetra 29   30.3943       
Tetra 30   30.9002       
Tetra 31   29.7061       
Tetra 32   29.7031       
Tetra 33   29.6485       
Tetra 34   32.4770       
Tetra 35   31.7837       
Tetra 36   30.5989       
Tetra 37   30.7543       
Tetra 38   30.4963       
Tetra 39   30.1002       
Tetra 40   29.0229       
Tetra 41   31.3697       
Tetra 42   32.6032       
Tetra 43   30.6094       
Tetra 44   31.8193       
Tetra 45   31.9137       
Tetra 46   31.9072       
Tetra 47   31.0275       
Tetra 48   31.1196       
Tetra 49   29.9535       
Tetra 50   33.5422       
Tetra 51   32.3444       
Tetra 52   31.5218       
Tetra 53   31.5735       
Tetra 54   32.8618       
Tetra 55   31.6366       
Tetra 56   28.8532       
Tetra 57   28.1392       
Tetra 58   30.7676       
Tetra 59   32.8744       
Tetra 60   32.9251       
Tetra 61   30.9084       
Tetra 62   30.9592       
Tetra 63   32.0743       
Tetra 64   28.8953       
Tetra 65   31.9920       
Tetra 66   31.2166       
Tetra 67   31.7208       
Tetra 68   31.7032       
Tetra 69   31.7418       
Tetra 70   30.9107       
Tetra 71   32.1719       
Tetra 72   26.7735       
Tetra 73   26.8556       
Tetra 74   26.9024       
Tetra 75   26.8642       
Tetra 76   26.8148       
Tetra 77   28.9965       
Tetra 78   28.2919       
Tetra 79   28.3283       
Tetra 80   30.8523       
Tetra 81   29.0273       
Tetra 82   30.1770       
Tetra 83   29.4967       
Tetra 84   29.4548       
Tetra 85   28.3512       
Tetra 86   29.4175       
Tetra 87   29.8692       
Tetra 88   31.0495       
Tetra 89   31.0492       
Tetra 90   31.0322       
Tetra 91   31.0670       
Tetra 92   29.1737       
Tetra 93   30.3493       
Total Volume: 2697.64

Step 104    Volume
---------------------------
Tetra 1    20.7835       
Tetra 2    20.7871       
Tetra 3    18.5355       
Tetra 4    18.5387       
Tetra 5    20.5877       
Tetra 6    20.5913       
Tetra 7    19.3602       
Tetra 8    21.3508       
Tetra 9    19.3530       
Tetra 10   21.3428       
Tetra 11   19.4240       
Tetra 12   21.4206       
Tetra 13   32.8959       
Tetra 14   30.9374       
Tetra 15   31.0349       
Tetra 16   28.5500       
Tetra 17   33.2917       
Tetra 18   28.6047       
Tetra 19   33.3741       
Tetra 20   33.3127       
Tetra 21   31.3065       
Tetra 22   28.0338       
Tetra 23   28.0827       
Tetra 24   32.7647       
Tetra 25   32.6579       
Tetra 26   32.7581       
Tetra 27   31.4051       
Tetra 28   31.4263       
Tetra 29   31.4232       
Tetra 30   31.9462       
Tetra 31   30.7117       
Tetra 32   30.7086       
Tetra 33   30.6521       
Tetra 34   33.5764       
Tetra 35   32.8597       
Tetra 36   31.6347       
Tetra 37   31.7953       
Tetra 38   31.5286       
Tetra 39   31.1191       
Tetra 40   30.0054       
Tetra 41   32.4316       
Tetra 42   33.7068       
Tetra 43   31.6456       
Tetra 44   32.8964       
Tetra 45   32.9940       
Tetra 46   32.9873       
Tetra 47   32.0779       
Tetra 48   32.1730       
Tetra 49   30.9675       
Tetra 50   34.6776       
Tetra 51   33.4393       
Tetra 52   32.5888       
Tetra 53   32.6423       
Tetra 54   33.9742       
Tetra 55   32.7075       
Tetra 56   29.8299       
Tetra 57   29.0917       
Tetra 58   31.8091       
Tetra 59   33.9873       
Tetra 60   34.0397       
Tetra 61   31.9547       
Tetra 62   32.0072       
Tetra 63   33.1601       
Tetra 64   29.8735       
Tetra 65   33.0750       
Tetra 66   32.2733       
Tetra 67   32.7945       
Tetra 68   32.7763       
Tetra 69   32.8163       
Tetra 70   31.9571       
Tetra 71   33.2609       
Tetra 72   27.6798       
Tetra 73   27.7647       
Tetra 74   27.8131       
Tetra 75   27.7736       
Tetra 76   27.7225       
Tetra 77   29.9781       
Tetra 78   29.2496       
Tetra 79   29.2872       
Tetra 80   31.8966       
Tetra 81   30.0099       
Tetra 82   31.1985       
Tetra 83   30.4952       
Tetra 84   30.4518       
Tetra 85   29.3109       
Tetra 86   30.4133       
Tetra 87   30.8803       
Tetra 88   32.1005       
Tetra 89   32.1002       
Tetra 90   32.0827       
Tetra 91   32.1187       
Tetra 92   30.1612       
Tetra 93   31.3767       
Total Volume: 2788.95

Step 105    Volume
---------------------------
Tetra 1    21.4871       
Tetra 2    21.4908       
Tetra 3    19.1629       
Tetra 4    19.1663       
Tetra 5    21.2846       
Tetra 6    21.2883       
Tetra 7    20.0156       
Tetra 8    22.0735       
Tetra 9    20.0081       
Tetra 10   22.0653       
Tetra 11   20.0815       
Tetra 12   22.1457       
Tetra 13   34.0095       
Tetra 14   31.9847       
Tetra 15   32.0855       
Tetra 16   29.5164       
Tetra 17   34.4186       
Tetra 18   29.5730       
Tetra 19   34.5039       
Tetra 20   34.4404       
Tetra 21   32.3662       
Tetra 22   28.9828       
Tetra 23   29.0333       
Tetra 24   33.8738       
Tetra 25   33.7634       
Tetra 26   33.8670       
Tetra 27   32.4682       
Tetra 28   32.4901       
Tetra 29   32.4869       
Tetra 30   33.0276       
Tetra 31   31.7513       
Tetra 32   31.7481       
Tetra 33   31.6897       
Tetra 34   34.7130       
Tetra 35   33.9720       
Tetra 36   32.7056       
Tetra 37   32.8716       
Tetra 38   32.5959       
Tetra 39   32.1726       
Tetra 40   31.0211       
Tetra 41   33.5295       
Tetra 42   34.8478       
Tetra 43   32.7168       
Tetra 44   34.0100       
Tetra 45   34.1109       
Tetra 46   34.1040       
Tetra 47   33.1637       
Tetra 48   33.2621       
Tetra 49   32.0157       
Tetra 50   35.8515       
Tetra 51   34.5713       
Tetra 52   33.6920       
Tetra 53   33.7473       
Tetra 54   35.1243       
Tetra 55   33.8147       
Tetra 56   30.8397       
Tetra 57   30.0765       
Tetra 58   32.8859       
Tetra 59   35.1378       
Tetra 60   35.1920       
Tetra 61   33.0364       
Tetra 62   33.0907       
Tetra 63   34.2826       
Tetra 64   30.8847       
Tetra 65   34.1946       
Tetra 66   33.3658       
Tetra 67   33.9047       
Tetra 68   33.8859       
Tetra 69   33.9272       
Tetra 70   33.0389       
Tetra 71   34.3868       
Tetra 72   28.6168       
Tetra 73   28.7045       
Tetra 74   28.7546       
Tetra 75   28.7137       
Tetra 76   28.6609       
Tetra 77   30.9929       
Tetra 78   30.2398       
Tetra 79   30.2786       
Tetra 80   32.9764       
Tetra 81   31.0258       
Tetra 82   32.2546       
Tetra 83   31.5275       
Tetra 84   31.4827       
Tetra 85   30.3031       
Tetra 86   31.4428       
Tetra 87   31.9256       
Tetra 88   33.1872       
Tetra 89   33.1868       
Tetra 90   33.1687       
Tetra 91   33.2059       
Tetra 92   31.1822       
Tetra 93   32.4388       
Total Volume: 2883.36

Step 106    Volume
---------------------------
Tetra 1    22.2144       
Tetra 2    22.2183       
Tetra 3    19.8116       
Tetra 4    19.8151       
Tetra 5    22.0051       
Tetra 6    22.0090       
Tetra 7    20.6931       
Tetra 8    22.8208       
Tetra 9    20.6854       
Tetra 10   22.8122       
Tetra 11   20.7613       
Tetra 12   22.8954       
Tetra 13   35.1607       
Tetra 14   33.0674       
Tetra 15   33.1716       
Tetra 16   30.5156       
Tetra 17   35.5838       
Tetra 18   30.5741       
Tetra 19   35.6719       
Tetra 20   35.6062       
Tetra 21   33.4618       
Tetra 22   29.9639       
Tetra 23   30.0161       
Tetra 24   35.0205       
Tetra 25   34.9064       
Tetra 26   35.0134       
Tetra 27   33.5673       
Tetra 28   33.5900       
Tetra 29   33.5866       
Tetra 30   34.1456       
Tetra 31   32.8261       
Tetra 32   32.8228       
Tetra 33   32.7624       
Tetra 34   35.8880       
Tetra 35   35.1220       
Tetra 36   33.8127       
Tetra 37   33.9844       
Tetra 38   33.6993       
Tetra 39   33.2616       
Tetra 40   32.0712       
Tetra 41   34.6645       
Tetra 42   36.0275       
Tetra 43   33.8243       
Tetra 44   35.1613       
Tetra 45   35.2656       
Tetra 46   35.2585       
Tetra 47   34.2864       
Tetra 48   34.3881       
Tetra 49   33.0995       
Tetra 50   37.0651       
Tetra 51   35.7415       
Tetra 52   34.8325       
Tetra 53   34.8896       
Tetra 54   36.3132       
Tetra 55   34.9594       
Tetra 56   31.8836       
Tetra 57   31.0947       
Tetra 58   33.9991       
Tetra 59   36.3272       
Tetra 60   36.3833       
Tetra 61   34.1547       
Tetra 62   34.2108       
Tetra 63   35.4431       
Tetra 64   31.9302       
Tetra 65   35.3522       
Tetra 66   34.4953       
Tetra 67   35.0524       
Tetra 68   35.0329       
Tetra 69   35.0757       
Tetra 70   34.1573       
Tetra 71   35.5509       
Tetra 72   29.5856       
Tetra 73   29.6762       
Tetra 74   29.7279       
Tetra 75   29.6857       
Tetra 76   29.6311       
Tetra 77   32.0420       
Tetra 78   31.2634       
Tetra 79   31.3036       
Tetra 80   34.0927       
Tetra 81   32.0760       
Tetra 82   33.3465       
Tetra 83   32.5947       
Tetra 84   32.5484       
Tetra 85   31.3289       
Tetra 86   32.5072       
Tetra 87   33.0063       
Tetra 88   34.3106       
Tetra 89   34.3102       
Tetra 90   34.2915       
Tetra 91   34.3300       
Tetra 92   32.2378       
Tetra 93   33.5369       
Total Volume: 2980.97

Step 107    Volume
---------------------------
Tetra 1    22.9664       
Tetra 2    22.9704       
Tetra 3    20.4823       
Tetra 4    20.4858       
Tetra 5    22.7500       
Tetra 6    22.7540       
Tetra 7    21.3936       
Tetra 8    23.5933       
Tetra 9    21.3856       
Tetra 10   23.5845       
Tetra 11   21.4641       
Tetra 12   23.6704       
Tetra 13   36.3509       
Tetra 14   34.1867       
Tetra 15   34.2945       
Tetra 16   31.5486       
Tetra 17   36.7883       
Tetra 18   31.6091       
Tetra 19   36.8794       
Tetra 20   36.8116       
Tetra 21   34.5946       
Tetra 22   30.9782       
Tetra 23   31.0322       
Tetra 24   36.2060       
Tetra 25   36.0880       
Tetra 26   36.1987       
Tetra 27   34.7036       
Tetra 28   34.7270       
Tetra 29   34.7236       
Tetra 30   35.3015       
Tetra 31   33.9373       
Tetra 32   33.9339       
Tetra 33   33.8715       
Tetra 34   37.1029       
Tetra 35   36.3109       
Tetra 36   34.9573       
Tetra 37   35.1348       
Tetra 38   34.8401       
Tetra 39   34.3876       
Tetra 40   33.1569       
Tetra 41   35.8379       
Tetra 42   37.2471       
Tetra 43   34.9693       
Tetra 44   36.3515       
Tetra 45   36.4593       
Tetra 46   36.4520       
Tetra 47   35.4470       
Tetra 48   35.5522       
Tetra 49   34.2200       
Tetra 50   38.3198       
Tetra 51   36.9514       
Tetra 52   36.0116       
Tetra 53   36.0707       
Tetra 54   37.5425       
Tetra 55   36.1428       
Tetra 56   32.9629       
Tetra 57   32.1472       
Tetra 58   35.1500       
Tetra 59   37.5570       
Tetra 60   37.6149       
Tetra 61   35.3109       
Tetra 62   35.3689       
Tetra 63   36.6429       
Tetra 64   33.0111       
Tetra 65   36.5489       
Tetra 66   35.6630       
Tetra 67   36.2390       
Tetra 68   36.2188       
Tetra 69   36.2630       
Tetra 70   35.3135       
Tetra 71   36.7543       
Tetra 72   30.5871       
Tetra 73   30.6808       
Tetra 74   30.7343       
Tetra 75   30.6906       
Tetra 76   30.6342       
Tetra 77   33.1267       
Tetra 78   32.3217       
Tetra 79   32.3632       
Tetra 80   35.2467       
Tetra 81   33.1618       
Tetra 82   34.4753       
Tetra 83   33.6981       
Tetra 84   33.6502       
Tetra 85   32.3895       
Tetra 86   33.6076       
Tetra 87   34.1236       
Tetra 88   35.4720       
Tetra 89   35.4717       
Tetra 90   35.4523       
Tetra 91   35.4921       
Tetra 92   33.3290       
Tetra 93   34.6721       
Total Volume: 3081.88

Step 108    Volume
---------------------------
Tetra 1    23.7438       
Tetra 2    23.7480       
Tetra 3    21.1756       
Tetra 4    21.1793       
Tetra 5    23.5202       
Tetra 6    23.5242       
Tetra 7    22.1178       
Tetra 8    24.3919       
Tetra 9    22.1095       
Tetra 10   24.3828       
Tetra 11   22.1907       
